le,x,y,pol
26413,45,78,1
4028,60,31,0
29259,75,100,1
8631,55,67,0
9499,27,74,0
29872,48,105,1
10613,117,82,0
25974,118,74,1
29406,94,101,1
21049,57,36,1
24504,56,63,1
22967,55,51,1
25419,75,70,1
23036,124,51,1
23485,61,55,1
25402,58,70,1
12525,109,97,0
12345,57,96,0
7606,54,59,0
28721,49,96,1
12002,98,93,0
3119,47,24,0
9074,114,70,0
5952,64,46,0
7223,55,56,0
30687,95,111,1
27119,111,83,1
19523,67,24,1
1852,60,14,0
12697,25,99,0
3646,62,28,0
14156,76,110,0
13101,45,102,0
30583,119,110,1
16836,68,3,1
28847,47,97,1
30578,114,110,1
583,71,4,0
10745,121,83,0
6338,66,49,0
13930,106,108,0
13361,49,104,0
12703,31,99,0
18498,66,16,1
14235,27,111,0
25520,48,71,1
25457,113,70,1
9664,64,75,0
13848,24,108,0
25653,53,72,1
29688,120,103,1
26942,62,82,1
26991,111,82,1
21182,62,37,1
13739,43,107,0
22026,10,44,1
25916,60,74,1
10558,62,82,0
959,63,7,0
26348,108,77,1
5318,70,41,0
25698,98,72,1
13556,116,105,0
24758,54,65,1
26669,45,80,1
25432,88,70,1
27507,115,86,1
9904,48,77,0
26429,61,78,1
25785,57,73,1
13482,42,105,0
13934,110,108,0
22976,64,51,1
9000,40,70,0
23479,55,55,1
29276,92,100,1
13240,56,103,0
23043,3,52,1
10421,53,81,0
22593,65,48,1
24757,53,65,1
29409,97,101,1
30576,112,110,1
26956,76,82,1
7712,32,60,0
822,54,6,0
10619,123,82,0
269,13,2,0
18320,16,15,1
5816,56,45,0
22279,7,46,1
13794,98,107,0
6056,40,47,0
26485,117,78,1
22076,60,44,1
21570,66,40,1
14180,100,110,0
7234,66,56,0
29003,75,98,1
4535,55,35,0
22537,9,48,1
21047,55,36,1
8638,62,67,0
29938,114,105,1
23863,55,58,1
9663,63,75,0
20876,12,35,1
29249,65,100,1
28793,121,96,1
11699,51,91,0
23667,115,56,1
9748,20,76,0
13539,99,105,0
24249,57,61,1
23940,4,59,1
24951,119,66,1
2866,50,22,0
27889,113,89,1
29005,77,98,1
25297,81,69,1
29004,76,98,1
24056,120,59,1
6674,18,52,0
13549,109,105,0
21643,11,41,1
30320,112,108,1
25165,77,68,1
28272,112,92,1
12022,118,93,0
7608,56,59,0
5030,38,39,0
9177,89,71,0
29882,58,105,1
29139,83,99,1
23865,57,58,1
10734,110,83,0
12782,110,99,0
11987,83,93,0
7417,121,57,0
17594,58,9,1
29044,116,98,1
30138,58,107,1
13028,100,101,0
580,68,4,0
13610,42,106,0
30064,112,106,1
9529,57,74,0
14299,91,111,0
7351,55,57,0
28145,113,91,1
24443,123,62,1
8486,38,66,0
26677,53,80,1
7928,120,61,0
29689,121,103,1
28601,57,95,1
23473,49,55,1
29363,51,101,1
9280,64,72,0
17599,63,9,1
5820,60,45,0
2984,40,23,0
9977,121,77,0
9840,112,76,0
21322,74,38,1
23813,5,58,1
29273,89,100,1
30606,14,111,1
3640,56,28,0
25269,53,69,1
7737,57,60,0
23428,4,55,1
26712,88,80,1
26364,124,77,1
528,16,4,0
24125,61,60,1
10553,57,82,0
23433,9,55,1
24451,3,63,1
27252,116,84,1
2423,119,18,0
12971,43,101,0
28547,3,95,1
25973,117,74,1
24891,59,66,1
25305,89,69,1
29242,58,100,1
13780,84,107,0
30066,114,106,1
26158,46,76,1
21953,65,43,1
25594,122,71,1
23946,10,59,1
29494,54,102,1
25972,116,74,1
20792,56,34,1
12791,119,99,0
11299,35,88,0
757,117,5,0
27762,114,88,1
26288,48,77,1
18628,68,17,1
24250,58,61,1
572,60,4,0
24203,11,61,1
125,125,0,0
13429,117,104,0
24178,114,60,1
13412,100,104,0
2746,58,21,0
21432,56,39,1
23948,12,59,1
11508,116,89,0
24441,121,62,1
7090,50,55,0
25916,60,74,1
20748,12,34,1
16831,63,3,1
7607,55,59,0
25288,72,69,1
25550,78,71,1
29687,119,103,1
30074,122,106,1
9137,49,71,0
29295,111,100,1
24315,123,61,1
19524,68,24,1
27383,119,85,1
21132,12,37,1
785,17,6,0
22966,54,51,1
26924,44,82,1
11738,90,91,0
29028,100,98,1
7237,69,56,0
21183,63,37,1
22899,115,50,1
11753,105,91,0
12657,113,98,0
28986,58,98,1
28101,69,91,1
12382,94,96,0
29453,13,102,1
30450,114,109,1
579,67,4,0
29048,120,98,1
22909,125,50,1
23943,7,59,1
7489,65,58,0
29938,114,105,1
26930,50,82,1
3645,61,28,0
12258,98,95,0
26547,51,79,1
28600,56,95,1
10554,58,82,0
13802,106,107,0
24196,4,61,1
1473,65,11,0
8377,57,65,0
2020,100,15,0
27953,49,90,1
13166,110,102,0
22528,0,48,1
29004,76,98,1
22546,18,48,1
12462,46,97,0
29555,115,102,1
23177,9,53,1
29259,75,100,1
23860,52,58,1
9724,124,75,0
28516,100,94,1
20365,13,31,1
25164,76,68,1
29408,96,101,1
16833,65,3,1
29493,53,102,1
6843,59,53,0
22020,4,44,1
8630,54,67,0
29510,70,102,1
7602,50,59,0
9757,29,76,0
30194,114,107,1
19520,64,24,1
11183,47,87,0
26797,45,81,1
30026,74,106,1
25173,85,68,1
906,10,7,0
19480,24,24,1
29137,81,99,1
6522,122,50,0
24070,6,60,1
24112,48,60,1
21770,10,42,1
27377,113,85,1
27771,123,88,1
26543,47,79,1
3895,55,30,0
21648,16,41,1
16968,72,4,1
27117,109,83,1
25329,113,69,1
12779,107,99,0
27899,123,89,1
24496,48,63,1
19387,59,23,1
4776,40,37,0
27897,121,89,1
26669,45,80,1
16702,62,2,1
29308,124,100,1
25332,116,69,1
29034,106,98,1
24895,63,66,1
3132,60,24,0
28464,48,94,1
23171,3,53,1
30200,120,107,1
30124,44,107,1
28410,122,93,1
29431,119,101,1
9941,85,77,0
26353,113,77,1
5367,119,41,0
575,63,4,0
23996,60,59,1
29424,112,101,1
22532,4,48,1
6978,66,54,0
23066,26,52,1
1844,52,14,0
19470,14,24,1
13156,100,102,0
12135,103,94,0
29272,88,100,1
27311,47,85,1
20620,12,33,1
25564,92,71,1
12211,51,95,0
16834,66,3,1
17985,65,12,1
28649,105,95,1
30463,127,109,1
23993,57,59,1
658,18,5,0
13421,109,104,0
29059,3,99,1
526,14,4,0
24374,54,62,1
9616,16,75,0
10544,48,82,0
21692,60,41,1
19726,14,26,1
26744,120,80,1
12018,114,93,0
29670,102,103,1
12721,49,99,0
13422,110,104,0
29754,58,104,1
12574,30,98,0
24952,120,66,1
12642,98,98,0
24118,54,60,1
25027,67,67,1
13492,52,105,0
502,118,3,0
28275,115,92,1
25961,105,74,1
25208,120,68,1
11417,25,89,0
7353,57,57,0
5814,54,45,0
29544,104,102,1
29295,111,100,1
19257,57,22,1
3073,1,24,0
16753,113,2,1
14180,100,110,0
14314,106,111,0
30066,114,106,1
23859,51,58,1
17732,68,10,1
28079,47,91,1
10,10,0,0
30256,48,108,1
25559,87,71,1
7737,57,60,0
13794,98,107,0
30484,20,110,1
23994,58,59,1
9658,58,75,0
5815,55,45,0
12910,110,100,0
22847,63,50,1
22208,64,45,1
23834,26,58,1
26030,46,75,1
9524,52,74,0
28975,47,98,1
29406,94,101,1
29750,54,104,1
23557,5,56,1
25791,63,73,1
19598,14,25,1
24248,56,61,1
12914,114,100,0
13239,55,103,0
23931,123,58,1
13165,109,102,0
12281,121,95,0
6711,55,52,0
3517,61,27,0
23813,5,58,1
27064,56,83,1
25270,54,69,1
30355,19,109,1
8375,55,65,0
21899,11,43,1
12383,95,96,0
24070,6,60,1
24897,65,66,1
24897,65,66,1
20355,3,31,1
12078,46,94,0
14276,68,111,0
10556,60,82,0
28400,112,93,1
21556,52,40,1
20418,66,31,1
28778,106,96,1
27901,125,89,1
5433,57,42,0
29270,86,100,1
4114,18,32,0
10529,33,82,0
30410,74,109,1
25212,124,68,1
17005,109,4,1
21052,60,36,1
29638,70,103,1
25207,119,68,1
11373,109,88,0
25353,9,70,1
22410,10,47,1
10555,59,82,0
27708,60,88,1
30389,53,109,1
22984,72,51,1
26542,46,79,1
778,10,6,0
1664,0,13,0
27377,113,85,1
13212,28,103,0
12342,54,96,0
5444,68,42,0
14307,99,111,0
30521,57,110,1
10513,17,82,0
24315,123,61,1
28347,59,93,1
28219,59,92,1
29135,79,99,1
2364,60,18,0
17265,113,6,1
29362,50,101,1
24247,55,61,1
29320,8,101,1
22965,53,51,1
23953,17,59,1
12128,96,94,0
25200,112,68,1
23857,49,58,1
30138,58,107,1
29272,88,100,1
12972,44,101,0
25868,12,74,1
29409,97,101,1
29276,92,100,1
26456,88,78,1
8499,51,66,0
28395,107,93,1
29268,84,100,1
21765,5,42,1
4027,59,31,0
21764,4,42,1
10287,47,80,0
24146,82,60,1
22667,11,49,1
746,106,5,0
30704,112,111,1
6571,43,51,0
2944,0,23,0
4163,67,32,0
14310,102,111,0
26293,53,77,1
6773,117,52,0
7098,58,55,0
27375,111,85,1
27976,72,90,1
9581,109,74,0
13335,23,104,0
7198,30,56,0
20359,7,31,1
3589,5,28,0
26286,46,77,1
21177,57,37,1
24514,66,63,1
30409,73,109,1
8248,56,64,0
12446,30,97,0
17809,17,11,1
7208,40,56,0
11631,111,90,0
21893,5,43,1
12704,32,99,0
12076,44,94,0
18173,125,13,1
6459,59,50,0
29643,75,103,1
10715,91,83,0
25866,10,74,1
11933,29,93,0
30607,15,111,1
25338,122,69,1
28465,49,94,1
21687,55,41,1
16622,110,1,1
5175,55,40,0
25285,69,69,1
29406,94,101,1
25428,84,70,1
21684,52,41,1
27122,114,83,1
12918,118,100,0
28527,111,94,1
19522,66,24,1
25113,25,68,1
392,8,3,0
16835,67,3,1
28205,45,92,1
30133,53,107,1
2880,64,22,0
29259,75,100,1
2879,63,22,0
30610,18,111,1
25849,121,73,1
8355,35,65,0
24248,56,61,1
28925,125,97,1
21643,11,41,1
9997,13,78,0
29830,6,105,1
29192,8,100,1
24072,8,60,1
29493,53,102,1
27820,44,89,1
2822,6,22,0
28272,112,92,1
10227,115,79,0
6204,60,48,0
19140,68,21,1
25575,103,71,1
26253,13,77,1
5755,123,44,0
21387,11,39,1
28541,125,94,1
26681,57,80,1
27132,124,83,1
25027,67,67,1
23795,115,57,1
17341,61,7,1
12430,14,97,0
17730,66,10,1
4671,63,36,0
29006,78,98,1
27445,53,86,1
25590,118,71,1
10542,46,82,0
18012,92,12,1
28596,52,95,1
16832,64,3,1
7162,122,55,0
28875,75,97,1
21180,60,37,1
29769,73,104,1
13540,100,105,0
1470,62,11,0
29801,105,104,1
25716,116,72,1
26676,52,80,1
25028,68,67,1
28523,107,94,1
17732,68,10,1
11121,113,86,0
12255,95,95,0
10965,85,85,0
25648,48,72,1
25304,88,69,1
5816,56,45,0
17402,122,7,1
27627,107,87,1
24508,60,63,1
25972,116,74,1
23171,3,53,1
27709,61,88,1
9659,59,75,0
27128,120,83,1
9592,120,74,0
12018,114,93,0
8376,56,65,0
23887,79,58,1
23315,19,54,1
26431,63,78,1
9891,35,77,0
29366,54,101,1
27585,65,87,1
27898,122,89,1
28215,55,92,1
25713,113,72,1
9660,60,75,0
24570,122,63,1
13613,45,106,0
29274,90,100,1
28877,77,97,1
2177,1,17,0
29835,11,105,1
3644,60,28,0
1027,3,8,0
29584,16,103,1
11377,113,88,0
30318,110,108,1
25961,105,74,1
9336,120,72,0
7090,50,55,0
14051,99,109,0
28989,61,98,1
20536,56,32,1
7351,55,57,0
23352,56,54,1
13368,56,104,0
22410,10,47,1
22928,16,51,1
8439,119,65,0
22074,58,44,1
26481,113,78,1
12207,47,95,0
8765,61,68,0
12568,24,98,0
11309,45,88,0
25422,78,70,1
23174,6,53,1
24568,120,63,1
9524,52,74,0
10194,82,79,0
29406,94,101,1
13355,43,104,0
23993,57,59,1
6777,121,52,0
25034,74,67,1
29227,43,100,1
28778,106,96,1
24186,122,60,1
12013,109,93,0
8628,52,67,0
9525,53,74,0
19540,84,24,1
19589,5,25,1
4038,70,31,0
24065,1,60,1
16856,88,3,1
12526,110,97,0
23939,3,59,1
26678,54,80,1
30666,74,111,1
24195,3,61,1
8694,118,67,0
10545,49,82,0
24375,55,62,1
21174,54,37,1
9756,28,76,0
22073,57,44,1
24370,50,62,1
20279,55,30,1
21132,12,37,1
24125,61,60,1
22203,59,45,1
13009,81,101,0
29537,97,102,1
29139,83,99,1
29844,20,105,1
23994,58,59,1
8438,118,65,0
20022,54,28,1
25588,116,71,1
20287,63,30,1
26489,121,78,1
19726,14,26,1
25020,60,67,1
29169,113,99,1
7,7,0,0
24771,67,65,1
26813,61,81,1
29810,114,104,1
23177,9,53,1
23226,58,53,1
25270,54,69,1
12657,113,98,0
10418,50,81,0
29937,113,105,1
16829,61,3,1
22848,64,50,1
22204,60,45,1
24307,115,61,1
24603,27,64,1
14179,99,110,0
25429,85,70,1
4026,58,31,0
7941,5,62,0
5812,52,45,0
23990,54,59,1
25303,87,69,1
20280,56,30,1
10931,51,85,0
24886,54,66,1
24502,54,63,1
6843,59,53,0
3717,5,29,0
28282,122,92,1
21279,31,38,1
27053,45,83,1
19909,69,27,1
1090,66,8,0
25080,120,67,1
12194,34,95,0
20417,65,31,1
20854,118,34,1
27964,60,90,1
19854,14,27,1
23938,2,59,1
25396,52,70,1
6709,53,52,0
9536,64,74,0
18419,115,15,1
25059,99,67,1
27387,123,85,1
27337,73,85,1
14061,109,109,0
12118,86,94,0
520,8,4,0
20919,55,35,1
17241,89,6,1
22515,115,47,1
25167,79,68,1
28693,21,96,1
8843,11,69,0
26726,102,80,1
23688,8,57,1
30089,9,107,1
23435,11,55,1
9848,120,76,0
756,116,5,0
19087,15,21,1
19087,15,21,1
11675,27,91,0
20283,59,30,1
11895,119,92,0
640,0,5,0
6786,2,53,0
18625,65,17,1
22840,56,50,1
30194,114,107,1
25775,47,73,1
24018,82,59,1
14327,119,111,0
22666,10,49,1
23936,0,59,1
23932,124,58,1
10099,115,78,0
23353,57,54,1
21004,12,36,1
24571,123,63,1
12846,46,100,0
3589,5,28,0
26617,121,79,1
29296,112,100,1
20237,13,30,1
24066,2,60,1
137,9,1,0
22428,28,47,1
12386,98,96,0
27702,54,88,1
16453,69,0,1
25305,89,69,1
26353,113,77,1
24824,120,65,1
14134,54,110,0
25972,116,74,1
7744,64,60,0
13668,100,106,0
27570,50,87,1
7616,64,59,0
8697,121,67,0
30388,52,109,1
25332,116,69,1
8349,29,65,0
11681,33,91,0
26289,49,77,1
24246,54,61,1
23941,5,59,1
5429,53,42,0
13677,109,106,0
30577,113,110,1
14060,108,109,0
23049,9,52,1
27128,120,83,1
7737,57,60,0
618,106,4,0
12274,114,95,0
4921,57,38,0
13081,25,102,0
29270,86,100,1
10486,118,81,0
2048,0,16,0
7541,117,58,0
29360,48,101,1
21174,54,37,1
21765,5,42,1
2489,57,19,0
21126,6,37,1
11256,120,87,0
4024,56,31,0
26165,53,76,1
29545,105,102,1
12904,104,100,0
27789,13,89,1
13923,99,108,0
2990,46,23,0
26741,117,80,1
12271,111,95,0
5,5,0,0
8120,56,63,0
28596,52,95,1
29325,13,101,1
13924,100,108,0
8375,55,65,0
7356,60,57,0
24891,59,66,1
21176,56,37,1
14001,49,109,0
21820,60,42,1
10096,112,78,0
5430,54,42,0
13115,59,102,0
13550,110,105,0
25841,113,73,1
25974,118,74,1
29388,76,101,1
29005,77,98,1
25463,119,70,1
12903,103,100,0
5045,53,39,0
21179,59,37,1
2234,58,17,0
642,2,5,0
25806,78,73,1
12207,47,95,0
8882,50,69,0
885,117,6,0
27446,54,86,1
24843,11,66,1
20374,22,31,1
10405,37,81,0
24707,3,65,1
784,16,6,0
9707,107,75,0
13618,50,106,0
19814,102,26,1
5156,36,40,0
25404,60,70,1
19357,29,23,1
269,13,2,0
27110,102,83,1
20417,65,31,1
24113,49,60,1
7870,62,61,0
8566,118,66,0
28462,46,94,1
25585,113,71,1
29944,120,105,1
25162,74,68,1
27635,115,87,1
2688,0,21,0
29256,72,100,1
25358,14,70,1
9524,52,74,0
13614,46,106,0
13940,116,108,0
6520,120,50,0
7602,50,59,0
25466,122,70,1
25025,65,67,1
7228,60,56,0
28028,124,90,1
11241,105,87,0
26687,63,80,1
7844,36,61,0
2176,0,17,0
24197,5,61,1
24336,16,62,1
25678,78,72,1
22772,116,49,1
13685,117,106,0
24071,7,60,1
28017,113,90,1
7218,50,56,0
8439,119,65,0
25716,116,72,1
29268,84,100,1
785,17,6,0
29417,105,101,1
25027,67,67,1
1596,60,12,0
26099,115,75,1
19976,8,28,1
24708,4,65,1
12116,84,94,0
28092,60,91,1
9525,53,74,0
25825,97,73,1
14179,99,110,0
24069,5,60,1
24203,11,61,1
29366,54,101,1
18235,59,14,1
12955,27,101,0
25269,53,69,1
25018,58,67,1
12658,114,98,0
21771,11,42,1
26174,62,76,1
24443,123,62,1
29136,80,99,1
26434,66,78,1
17983,63,12,1
29746,50,104,1
20919,55,35,1
12120,88,94,0
9333,117,72,0
28906,106,97,1
4070,102,31,0
11660,12,91,0
23822,14,58,1
29492,52,102,1
24885,53,66,1
21000,8,36,1
14181,101,110,0
22195,51,45,1
30277,69,108,1
25478,6,71,1
12084,52,94,0
17886,94,11,1
18625,65,17,1
25427,83,70,1
10913,33,85,0
9164,76,71,0
24327,7,62,1
25029,69,67,1
2944,0,23,0
26604,108,79,1
1144,120,8,0
28976,48,98,1
27249,113,84,1
6978,66,54,0
4261,37,33,0
11384,120,88,0
29403,91,101,1
25279,63,69,1
30612,20,111,1
19774,62,26,1
21637,5,41,1
25620,20,72,1
3,3,0,0
13795,99,107,0
26353,113,77,1
28779,107,96,1
28971,43,98,1
27526,6,87,1
22206,62,45,1
28528,112,94,1
23095,55,52,1
29306,122,100,1
19598,14,25,1
27327,63,85,1
22660,4,49,1
23676,124,56,1
22073,57,44,1
23707,27,57,1
28531,115,94,1
23282,114,53,1
28553,9,95,1
137,9,1,0
29945,121,105,1
17243,91,6,1
29537,97,102,1
2816,0,22,0
27586,66,87,1
4918,54,38,0
6687,31,52,0
6079,63,47,0
10148,36,79,0
25620,20,72,1
11574,54,90,0
4135,39,32,0
6080,64,47,0
23993,57,59,1
4933,69,38,0
5563,59,43,0
12732,60,99,0
28921,121,97,1
28248,88,92,1
27983,79,90,1
26869,117,81,1
29683,115,103,1
29710,14,104,1
25238,22,69,1
10620,124,82,0
9591,119,74,0
13837,13,108,0
22543,15,48,1
22984,72,51,1
8629,53,67,0
13066,10,102,0
10167,55,79,0
10417,49,81,0
14052,100,109,0
16842,74,3,1
29744,48,104,1
21177,57,37,1
7797,117,60,0
26804,52,81,1
21387,11,39,1
10654,30,83,0
25438,94,70,1
9029,69,70,0
29181,125,99,1
2014,94,15,0
22294,22,46,1
30283,75,108,1
27198,62,84,1
10682,58,83,0
9464,120,73,0
13924,100,108,0
24379,59,62,1
29296,112,100,1
6267,123,48,0
23989,53,59,1
21561,57,40,1
13412,100,104,0
19087,15,21,1
12908,108,100,0
24769,65,65,1
5036,44,39,0
24579,3,64,1
23486,62,55,1
2177,1,17,0
23560,8,56,1
24380,60,62,1
24328,8,62,1
9521,49,74,0
12850,50,100,0
29929,105,105,1
24077,13,60,1
26428,60,78,1
13171,115,102,0
30140,60,107,1
22203,59,45,1
5943,55,46,0
21633,1,41,1
30193,113,107,1
29643,75,103,1
2015,95,15,0
23671,119,56,1
29809,113,104,1
21005,13,36,1
19770,58,26,1
6211,67,48,0
23433,9,55,1
20493,13,32,1
2147,99,16,0
5050,58,39,0
26291,51,77,1
23751,71,57,1
26226,114,76,1
25585,113,71,1
24068,4,60,1
30713,121,111,1
9522,50,74,0
21006,14,36,1
26165,53,76,1
26674,50,80,1
27285,21,85,1
13739,43,107,0
26354,114,77,1
9981,125,77,0
25692,92,72,1
19617,33,25,1
10747,123,83,0
22788,4,50,1
25778,50,73,1
29403,91,101,1
2284,108,17,0
26736,112,80,1
4995,3,39,0
26675,51,80,1
28726,54,96,1
29138,82,99,1
12205,45,95,0
21132,12,37,1
3394,66,26,0
24332,12,62,1
27661,13,88,1
13674,106,106,0
17914,122,11,1
18624,64,17,1
7335,39,57,0
25705,105,72,1
11995,91,93,0
21821,61,42,1
23094,54,52,1
27838,62,89,1
27970,66,90,1
23944,8,59,1
28346,58,93,1
25777,49,73,1
19598,14,25,1
24818,114,65,1
29267,83,100,1
20289,65,30,1
27955,51,90,1
29810,114,104,1
29776,80,104,1
29538,98,102,1
22005,117,43,1
25703,103,72,1
29545,105,102,1
20636,28,33,1
24193,1,61,1
24577,1,64,1
29535,95,102,1
141,13,1,0
27480,88,86,1
23939,3,59,1
29689,121,103,1
11253,117,87,0
268,12,2,0
14059,107,109,0
13557,117,105,0
29133,77,99,1
27847,71,89,1
24705,1,65,1
17533,125,8,1
16958,62,4,1
24071,7,60,1
26321,81,77,1
9128,40,71,0
10011,27,78,0
5946,58,46,0
22021,5,44,1
20503,23,32,1
26969,89,82,1
10236,124,79,0
6843,59,53,0
12313,25,96,0
28850,50,97,1
21820,60,42,1
25707,107,72,1
16752,112,2,1
17742,78,10,1
23102,62,52,1
26877,125,81,1
24069,5,60,1
26047,63,75,1
22204,60,45,1
4160,64,32,0
18112,64,13,1
30457,121,109,1
24315,123,61,1
12918,118,100,0
12271,111,95,0
24059,123,59,1
11129,121,86,0
16831,63,3,1
27326,62,85,1
24452,4,63,1
26997,117,82,1
9761,33,76,0
12782,110,99,0
1041,17,8,0
23465,41,55,1
27629,109,87,1
30230,22,108,1
12911,111,100,0
12009,105,93,0
25242,26,69,1
1401,121,10,0
4291,67,33,0
27587,67,87,1
28220,60,92,1
3768,56,29,0
29879,55,105,1
8511,63,66,0
23049,9,52,1
6332,60,49,0
396,12,3,0
708,68,5,0
24465,17,63,1
23998,62,59,1
29270,86,100,1
29683,115,103,1
30456,120,109,1
1983,63,15,0
29491,51,102,1
12471,55,97,0
24196,4,61,1
26304,64,77,1
12444,28,97,0
9997,13,78,0
6453,53,50,0
13549,109,105,0
25725,125,72,1
26353,113,77,1
784,16,6,0
13088,32,102,0
13413,101,104,0
9372,28,73,0
28977,49,98,1
22794,10,50,1
25836,108,73,1
4534,54,35,0
18618,58,17,1
22780,124,49,1
12530,114,97,0
9333,117,72,0
28358,70,93,1
16855,87,3,1
19716,4,26,1
25464,120,70,1
11438,46,89,0
27256,120,84,1
24320,0,62,1
25604,4,72,1
24072,8,60,1
4406,54,34,0
4898,34,38,0
30402,66,109,1
19588,4,25,1
8734,30,68,0
5947,59,46,0
886,118,6,0
11988,84,93,0
27701,53,88,1
12390,102,96,0
187,59,1,0
26298,58,77,1
25310,94,69,1
14188,108,110,0
10815,63,84,0
8185,121,63,0
24711,7,65,1
24188,124,60,1
28401,113,93,1
28082,50,91,1
19900,60,27,1
5444,68,42,0
13336,24,104,0
4157,61,32,0
19854,14,27,1
29297,113,100,1
12915,115,100,0
30067,115,106,1
12325,37,96,0
26950,70,82,1
27412,20,86,1
2492,60,19,0
2619,59,20,0
24374,54,62,1
22285,13,46,1
26486,118,78,1
25026,66,67,1
22017,1,44,1
3065,121,23,0
12552,8,98,0
9654,54,75,0
13233,49,103,0
1601,65,12,0
22389,117,46,1
29811,115,104,1
29670,102,103,1
16729,89,2,1
25663,63,72,1
30027,75,106,1
29650,82,103,1
25708,108,72,1
29545,105,102,1
9828,100,76,0
29536,96,102,1
21560,56,40,1
10164,52,79,0
26806,54,81,1
27955,51,90,1
24197,5,61,1
28794,122,96,1
23232,64,53,1
25138,50,68,1
778,10,6,0
28524,108,94,1
30441,105,109,1
7482,58,58,0
30200,120,107,1
26803,51,81,1
27454,62,86,1
18624,64,17,1
13101,45,102,0
29273,89,100,1
29483,43,102,1
29296,112,100,1
22548,20,48,1
29163,107,99,1
7735,55,60,0
24515,67,63,1
30031,79,106,1
9271,55,72,0
20895,31,35,1
20410,58,31,1
24051,115,59,1
30451,115,109,1
22207,63,45,1
29745,49,104,1
14285,77,111,0
21951,63,43,1
267,11,2,0
7356,60,57,0
8083,19,63,0
27403,11,86,1
30410,74,109,1
24321,1,62,1
11760,112,91,0
28772,100,96,1
12188,28,95,0
30329,121,108,1
21947,59,43,1
26694,70,80,1
11930,26,93,0
29489,49,102,1
26477,109,78,1
29540,100,102,1
29644,76,103,1
28476,60,94,1
12115,83,94,0
21388,12,39,1
11700,52,91,0
9653,53,75,0
29246,62,100,1
11130,122,86,0
28556,12,95,1
1528,120,11,0
28018,114,90,1
22133,117,44,1
11674,26,91,0
12847,47,100,0
27713,65,88,1
1784,120,13,0
24825,121,65,1
9703,103,75,0
24306,114,61,1
24631,55,64,1
19383,55,23,1
28146,114,91,1
27203,67,84,1
1652,116,12,0
24254,62,61,1
28795,123,96,1
29269,85,100,1
12911,111,100,0
27581,61,87,1
4038,70,31,0
28274,114,92,1
25269,53,69,1
5367,119,41,0
25264,48,69,1
23693,13,57,1
9437,93,73,0
20111,15,29,1
22799,15,50,1
21694,62,41,1
24320,0,62,1
11956,52,93,0
20611,3,33,1
8121,57,63,0
28665,121,95,1
29772,76,104,1
26329,89,77,1
30650,58,111,1
29538,98,102,1
21024,32,36,1
18619,59,17,1
9840,112,76,0
29034,106,98,1
19854,14,27,1
9269,53,72,0
29530,90,102,1
784,16,6,0
9340,124,72,0
7618,66,59,0
21263,15,38,1
20867,3,35,1
30702,110,111,1
28517,101,94,1
24945,113,66,1
26593,97,79,1
25017,57,67,1
25398,54,70,1
25015,55,67,1
24241,49,61,1
30706,114,111,1
1155,3,9,0
6468,68,50,0
4677,69,36,0
29553,113,102,1
7462,38,58,0
26349,109,77,1
25947,91,74,1
29536,96,102,1
23174,6,53,1
29268,84,100,1
17493,85,8,1
24187,123,60,1
8248,56,64,0
10683,59,83,0
8611,35,67,0
23697,17,57,1
20278,54,30,1
7865,57,61,0
29944,120,105,1
27644,124,87,1
26873,121,81,1
11378,114,88,0
23813,5,58,1
14302,94,111,0
12829,29,100,0
30134,54,107,1
11356,92,88,0
25553,81,71,1
19388,60,23,1
25263,47,69,1
11311,47,88,0
21139,19,37,1
22200,56,45,1
26812,60,81,1
27512,120,86,1
28378,90,93,1
27250,114,84,1
30522,58,110,1
21645,13,41,1
30065,113,106,1
30000,48,106,1
14179,99,110,0
10568,72,82,0
23940,4,59,1
21308,60,38,1
14084,4,110,0
8376,56,65,0
21765,5,42,1
10096,112,78,0
25700,100,72,1
9506,34,74,0
26302,62,77,1
29277,93,100,1
13046,118,101,0
12084,52,94,0
10596,100,82,0
18448,16,16,1
23094,54,52,1
4166,70,32,0
397,13,3,0
26545,49,79,1
807,39,6,0
20415,63,31,1
12117,85,94,0
9786,58,76,0
20854,118,34,1
6196,52,48,0
25458,114,70,1
29882,58,105,1
29169,113,99,1
22333,61,46,1
20164,68,29,1
26186,74,76,1
26614,118,79,1
3258,58,25,0
6336,64,49,0
16966,70,4,1
6077,61,47,0
1606,70,12,0
7336,40,57,0
24847,15,66,1
18566,6,17,1
28604,60,95,1
25080,120,67,1
8504,56,66,0
11126,118,86,0
12919,119,100,0
29900,76,105,1
12511,95,97,0
17879,87,11,1
20562,82,32,1
377,121,2,0
22686,30,49,1
26165,53,76,1
13668,100,106,0
23937,1,59,1
24198,6,61,1
24254,62,61,1
9887,31,77,0
23102,62,52,1
30329,121,108,1
6975,63,54,0
5693,61,44,0
14327,119,111,0
200,72,1,0
28593,49,95,1
20752,16,34,1
28978,50,98,1
22160,16,45,1
7797,117,60,0
13877,53,108,0
28134,102,91,1
26745,121,80,1
22710,54,49,1
19984,16,28,1
1599,63,12,0
28993,65,98,1
10689,65,83,0
9399,55,73,0
12625,81,98,0
23945,9,59,1
24459,11,63,1
30577,113,110,1
28006,102,90,1
29267,83,100,1
5371,123,41,0
10943,63,85,0
22744,88,49,1
7234,66,56,0
8890,58,69,0
26754,2,81,1
