le,x,y,pol
18738,50,18,1
22592,64,48,1
16568,56,1,1
6990,78,54,0
6621,93,51,0
18813,125,18,1
16892,124,3,1
16839,71,3,1
6083,67,47,0
17460,52,8,1
7159,119,55,0
6601,73,51,0
6855,71,53,0
6475,75,50,0
6458,58,50,0
23268,100,53,1
6996,84,54,0
16599,87,1,1
16627,115,1,1
6588,60,51,0
6730,74,52,0
6614,86,51,0
16606,94,1,1
6988,76,54,0
339,83,2,0
6459,59,50,0
6856,72,53,0
6883,99,53,0
6987,75,54,0
6331,59,49,0
6864,80,53,0
16485,101,0,1
7021,109,54,0
6320,48,49,0
18382,78,15,1
18553,121,16,1
7147,107,55,0
6853,69,53,0
7279,111,56,0
7279,111,56,0
16696,56,2,1
16631,119,1,1
6715,59,52,0
17661,125,9,1
6620,92,51,0
16495,111,0,1
7146,106,55,0
6751,95,52,0
23136,96,52,1
22204,60,45,1
7416,120,57,0
16594,82,1,1
18275,99,14,1
18254,78,14,1
20911,47,35,1
6869,85,53,0
16689,49,2,1
7290,122,56,0
23670,118,56,1
23650,98,56,1
6719,63,52,0
6454,54,50,0
23477,53,55,1
23272,104,53,1
23002,90,51,1
6847,63,53,0
21934,46,43,1
16604,92,1,1
19504,48,24,1
6839,55,53,0
23800,120,57,1
7419,123,57,0
16715,75,2,1
18809,121,18,1
6465,65,50,0
7016,104,54,0
6870,86,53,0
7288,120,56,0
6890,106,53,0
7137,97,55,0
6477,77,50,0
16580,68,1,1
16587,75,1,1
7122,82,55,0
6191,47,48,0
18682,122,17,1
6838,54,53,0
23524,100,55,1
7136,96,55,0
23548,124,55,1
21678,46,41,1
16487,103,0,1
6238,94,48,0
7412,116,57,0
6993,81,54,0
16738,98,2,1
6857,73,53,0
16493,109,0,1
890,122,6,0
890,122,6,0
6325,53,49,0
7145,105,55,0
17265,113,6,1
6759,103,52,0
7264,96,56,0
6718,62,52,0
6866,82,53,0
6886,102,53,0
6584,56,51,0
23508,84,55,1
23508,84,55,1
16762,122,2,1
7134,94,55,0
7165,125,55,0
7154,114,55,0
16590,78,1,1
20144,48,29,1
16708,68,2,1
7125,85,55,0
7150,110,55,0
7405,109,57,0
21166,46,37,1
6861,77,53,0
7261,93,56,0
6462,62,50,0
1145,121,8,0
18993,49,20,1
16757,117,2,1
6476,76,50,0
6841,57,53,0
6195,51,48,0
22589,61,48,1
23548,124,55,1
23751,71,57,1
7269,101,56,0
23251,83,53,1
18812,124,18,1
16616,104,1,1
16486,102,0,1
16693,53,2,1
16559,47,1,1
1613,77,12,0
23371,75,54,1
16505,121,0,1
23411,115,54,1
6720,64,52,0
22381,109,46,1
6865,81,53,0
18681,121,17,1
18675,115,17,1
23231,63,53,1
23655,103,56,1
7286,118,56,0
508,124,3,0
16461,77,0,1
18427,123,15,1
18398,94,15,1
18045,125,12,1
23639,87,56,1
21214,94,37,1
7411,115,57,0
16707,67,2,1
7128,88,55,0
16605,93,1,1
7402,106,57,0
26224,112,76,1
6497,97,50,0
22740,84,49,1
16607,95,1,1
6717,61,52,0
23543,119,55,1
6984,72,54,0
6710,54,52,0
6742,86,52,0
7119,79,55,0
7117,77,55,0
16696,56,2,1
23749,69,57,1
16731,91,2,1
16719,79,2,1
7008,96,54,0
23739,59,57,1
7284,116,56,0
7126,86,55,0
6995,83,54,0
23786,106,57,1
16586,74,1,1
6836,52,53,0
6448,48,50,0
16848,80,3,1
23912,104,58,1
6860,76,53,0
5934,46,46,0
17882,90,11,1
6894,110,53,0
6481,81,50,0
303,47,2,0
7002,90,54,0
21422,46,39,1
16603,91,1,1
7005,93,54,0
20160,64,29,1
6974,62,54,0
16507,123,0,1
6468,68,50,0
16617,105,1,1
20016,48,28,1
6977,65,54,0
4333,109,33,0
7549,125,58,0
6322,50,49,0
7011,99,54,0
20271,47,30,1
23378,82,54,1
6624,96,51,0
6975,63,54,0
6986,74,54,0
16704,64,2,1
7420,124,57,0
7000,88,54,0
16484,100,0,1
16484,100,0,1
6334,62,49,0
16714,74,2,1
16580,68,1,1
23388,92,54,1
6987,75,54,0
6990,78,54,0
16950,54,4,1
19377,49,23,1
23527,103,55,1
23660,108,56,1
1400,120,10,0
23284,116,53,1
7158,118,55,0
6598,70,51,0
7256,88,56,0
23797,117,57,1
6973,61,54,0
16622,110,1,1
16619,107,1,1
6712,56,52,0
7403,107,57,0
16762,122,2,1
16632,120,1,1
7409,113,57,0
16874,106,3,1
20528,48,32,1
20166,70,29,1
7421,125,57,0
16452,68,0,1
16626,114,1,1
6466,66,50,0
17075,51,5,1
6581,53,51,0
1527,119,11,0
16725,85,2,1
6076,60,47,0
18810,122,18,1
6888,104,53,0
23546,122,55,1
7020,108,54,0
23418,122,54,1
6483,83,50,0
22896,112,50,1
23507,83,55,1
16582,70,1,1
16578,66,1,1
16715,75,2,1
16711,71,2,1
16711,71,2,1
22997,85,51,1
16572,60,1,1
16570,58,1,1
17715,51,10,1
6870,86,53,0
6971,59,54,0
6459,59,50,0
6998,86,54,0
16586,74,1,1
16575,63,1,1
23741,61,57,1
6862,78,53,0
5971,83,46,0
1786,122,13,0
6756,100,52,0
1272,120,9,0
20656,48,33,1
22189,45,45,1
763,123,5,0
23403,107,54,1
18927,111,19,1
16703,63,2,1
6605,77,51,0
23510,86,55,1
7130,90,55,0
23504,80,55,1
16765,125,2,1
6852,68,53,0
6614,86,51,0
16758,118,2,1
16700,60,2,1
7145,105,55,0
5931,43,46,0
16696,56,2,1
196,68,1,0
7136,96,55,0
6760,104,52,0
6741,85,52,0
23530,106,55,1
16611,99,1,1
19633,49,25,1
16602,90,1,1
21166,46,37,1
6854,70,53,0
16745,105,2,1
6714,58,52,0
18423,119,15,1
21167,47,37,1
18809,121,18,1
23753,73,57,1
6747,91,52,0
7254,86,56,0
17332,52,7,1
18086,38,13,1
18086,38,13,1
23519,95,55,1
7274,106,56,0
175,47,1,0
16865,97,3,1
7030,118,54,0
23350,54,54,1
16470,86,0,1
7150,110,55,0
7110,70,55,0
7396,100,57,0
7261,93,56,0
7261,93,56,0
20399,47,31,1
6449,49,50,0
7016,104,54,0
23386,90,54,1
6602,74,51,0
7402,106,57,0
23756,76,57,1
23524,100,55,1
16739,99,2,1
16635,123,1,1
6861,77,53,0
16604,92,1,1
7411,115,57,0
16712,72,2,1
18808,120,18,1
5974,86,46,0
16872,104,3,1
18542,110,16,1
23631,79,56,1
23621,69,56,1
6841,57,53,0
16760,120,2,1
16737,97,2,1
16632,120,1,1
6845,61,53,0
508,124,3,0
16477,93,0,1
7265,97,56,0
16634,122,1,1
19249,49,22,1
16608,96,1,1
19068,124,20,1
22062,46,44,1
7286,118,56,0
23526,102,55,1
7291,123,56,0
18160,112,13,1
16711,71,2,1
7397,101,57,0
17658,122,9,1
16748,108,2,1
6335,63,49,0
7287,119,56,0
20924,60,35,1
16738,98,2,1
17917,125,11,1
7008,96,54,0
18810,122,18,1
6986,74,54,0
23158,118,52,1
16613,101,1,1
1655,119,12,0
6597,69,51,0
16729,89,2,1
23759,79,57,1
16953,57,4,1
7002,90,54,0
7119,79,55,0
23392,96,54,1
6849,65,53,0
16728,88,2,1
18799,111,18,1
18735,47,18,1
16597,85,1,1
7273,105,56,0
23658,106,56,1
18610,50,17,1
7293,125,56,0
19377,49,23,1
7251,83,56,0
16729,89,2,1
16865,97,3,1
16578,66,1,1
16569,57,1,1
18554,122,16,1
23869,61,58,1
23887,79,58,1
6859,75,53,0
18809,121,18,1
7011,99,54,0
21294,46,38,1
6987,75,54,0
16621,109,1,1
6593,65,51,0
9284,68,72,0
7278,110,56,0
6712,56,52,0
18935,119,19,1
7114,74,55,0
6341,69,49,0
6475,75,50,0
17526,118,8,1
1144,120,8,0
21863,103,42,1
21840,80,42,1
6840,56,53,0
6586,58,51,0
7266,98,56,0
16607,95,1,1
20587,107,32,1
6974,62,54,0
16590,78,1,1
16628,116,1,1
6992,80,54,0
16696,56,2,1
6075,59,47,0
23784,104,57,1
18787,99,18,1
16585,73,1,1
7403,107,57,0
23535,111,55,1
6869,85,53,0
18354,50,15,1
17078,54,5,1
23666,114,56,1
16949,53,4,1
16735,95,2,1
16832,64,3,1
6856,72,53,0
18940,124,19,1
16728,88,2,1
23288,120,53,1
23266,98,53,1
6730,74,52,0
16826,58,3,1
16697,57,2,1
6709,53,52,0
7116,76,55,0
6336,64,49,0
17369,89,7,1
23863,55,58,1
16864,96,3,1
23417,121,54,1
7409,113,57,0
23782,102,57,1
23619,67,56,1
23382,86,54,1
6715,59,52,0
21226,106,37,1
6447,47,50,0
7106,66,55,0
18941,125,19,1
7400,104,57,0
6851,67,53,0
18660,100,17,1
6998,86,54,0
23270,102,53,1
7125,85,55,0
23610,58,56,1
16714,74,2,1
7536,112,58,0
6705,49,52,0
6705,49,52,0
16708,68,2,1
16592,80,1,1
1272,120,9,0
22894,110,50,1
22876,92,50,1
16718,78,2,1
6972,60,54,0
21678,46,41,1
6745,89,52,0
20400,48,31,1
16596,84,1,1
17916,124,11,1
6864,80,53,0
6993,81,54,0
16847,79,3,1
16588,76,1,1
23496,72,55,1
16702,62,2,1
20784,48,34,1
16992,96,4,1
23932,124,58,1
17842,50,11,1
23536,112,55,1
18802,114,18,1
7417,121,57,0
20041,73,28,1
6735,79,52,0
6843,59,53,0
7130,90,55,0
6584,56,51,0
6891,107,53,0
7145,105,55,0
18389,85,15,1
16729,89,2,1
16571,59,1,1
18891,75,19,1
16614,102,1,1
23139,99,52,1
16725,85,2,1
16623,111,1,1
634,122,4,0
16445,61,0,1
20272,48,30,1
6461,61,50,0
21308,60,38,1
6854,70,53,0
16990,94,4,1
16591,79,1,1
23292,124,53,1
1783,119,13,0
6453,53,50,0
7143,103,55,0
6190,46,48,0
16959,63,4,1
22189,45,45,1
16952,56,4,1
16755,115,2,1
18362,58,15,1
23877,69,58,1
16606,94,1,1
7530,106,58,0
7003,91,54,0
23611,59,56,1
7099,59,55,0
6997,85,54,0
7411,115,57,0
16693,53,2,1
6898,114,53,0
16823,55,3,1
16503,119,0,1
16839,71,3,1
6577,49,51,0
7243,75,56,0
16630,118,1,1
5241,121,40,0
6986,74,54,0
5940,52,46,0
20783,47,34,1
16834,66,3,1
7142,102,55,0
16496,112,0,1
6895,111,53,0
7150,110,55,0
19121,49,21,1
16887,119,3,1
16873,105,3,1
6844,60,53,0
16705,65,2,1
16611,99,1,1
17243,91,6,1
6235,91,48,0
23480,56,55,1
7241,73,56,0
18906,90,19,1
18898,82,19,1
16722,82,2,1
16617,105,1,1
23016,104,51,1
891,123,6,0
6845,61,53,0
23928,120,58,1
7013,101,54,0
6879,95,53,0
7539,115,58,0
16697,57,2,1
16884,116,3,1
2385,81,18,0
16437,53,0,1
23007,95,51,1
6966,54,54,0
16822,54,3,1
16876,108,3,1
6706,50,52,0
18424,120,15,1
16852,84,3,1
16864,96,3,1
16826,58,3,1
6728,72,52,0
7132,92,55,0
22966,54,51,1
7152,112,55,0
19069,125,20,1
16588,76,1,1
5844,84,45,0
18044,124,12,1
16744,104,2,1
18227,51,14,1
7532,108,58,0
7286,118,56,0
22894,110,50,1
1655,119,12,0
18685,125,17,1
19761,49,26,1
7397,101,57,0
6853,69,53,0
23656,104,56,1
16764,124,2,1
21174,54,37,1
6982,70,54,0
1400,120,10,0
6465,65,50,0
16849,81,3,1
16832,64,3,1
16599,87,1,1
6509,109,50,0
22876,92,50,1
16621,109,1,1
23636,84,56,1
7802,122,60,0
7291,123,56,0
16750,110,2,1
21678,46,41,1
16604,92,1,1
16475,91,0,1
18796,108,18,1
19068,124,20,1
18889,73,19,1
16738,98,2,1
16885,117,3,1
6744,88,52,0
23022,110,51,1
23250,82,53,1
16752,112,2,1
6708,52,52,0
18554,122,16,1
23794,114,57,1
23796,116,57,1
16837,69,3,1
6319,47,49,0
23392,96,54,1
17601,65,9,1
7112,72,55,0
16871,103,3,1
7676,124,59,0
1018,122,7,0
7005,93,54,0
23359,63,54,1
23511,87,55,1
6467,67,50,0
16715,75,2,1
16715,75,2,1
7031,119,54,0
7292,124,56,0
7113,73,55,0
16842,74,3,1
17251,99,6,1
6990,78,54,0
6965,53,54,0
16591,79,1,1
16579,67,1,1
7146,106,55,0
6974,62,54,0
16851,83,3,1
17077,53,5,1
17129,105,5,1
16953,57,4,1
6578,50,51,0
5935,47,46,0
21306,58,38,1
23867,59,58,1
7236,68,56,0
18099,51,13,1
16759,119,2,1
7125,85,55,0
6887,103,53,0
18939,123,19,1
6599,71,51,0
18680,120,17,1
18809,121,18,1
7526,102,58,0
16720,80,2,1
7006,94,54,0
16880,112,3,1
6581,53,51,0
16825,57,3,1
4603,123,35,0
24026,90,59,1
23744,64,57,1
16724,84,2,1
16610,98,1,1
16722,82,2,1
16630,118,1,1
18553,121,16,1
6457,57,50,0
16888,120,3,1
7283,115,56,0
6871,87,53,0
22062,46,44,1
16467,83,0,1
6704,48,52,0
6843,59,53,0
16756,116,2,1
16868,100,3,1
16884,116,3,1
5990,102,46,0
6906,122,53,0
7131,91,55,0
16485,101,0,1
6753,97,52,0
21806,46,42,1
5829,69,45,0
16572,60,1,1
23522,98,55,1
16717,77,2,1
22777,121,49,1
16450,66,0,1
16760,120,2,1
7675,123,59,0
16858,90,3,1
16713,73,2,1
1017,121,7,0
23022,110,51,1
18355,51,15,1
7405,109,57,0
19051,107,20,1
6613,85,51,0
16826,58,3,1
18682,122,17,1
6970,58,54,0
6739,83,52,0
6864,80,53,0
16852,84,3,1
20527,47,32,1
7139,99,55,0
6994,82,54,0
6994,82,54,0
6718,62,52,0
16764,124,2,1
18941,125,19,1
24022,86,59,1
6194,50,48,0
7392,96,57,0
7118,78,55,0
16708,68,2,1
16744,104,2,1
19066,122,20,1
23389,93,54,1
7010,98,54,0
6446,46,50,0
23515,91,55,1
16627,115,1,1
16753,113,2,1
16721,81,2,1
7164,124,55,0
19249,49,22,1
23644,92,56,1
18810,122,18,1
23304,8,54,1
7279,111,56,0
6978,66,54,0
18937,121,19,1
16609,97,1,1
16978,82,4,1
17090,66,5,1
7143,103,55,0
6333,61,49,0
6456,56,50,0
18354,50,15,1
24023,87,59,1
23367,71,54,1
23524,100,55,1
17005,109,4,1
7161,121,55,0
16623,111,1,1
16632,120,1,1
6730,74,52,0
7243,75,56,0
20400,48,31,1
21551,47,40,1
7401,105,57,0
16710,70,2,1
17843,51,11,1
16626,114,1,1
7671,119,59,0
6470,70,50,0
7541,117,58,0
4194,98,32,0
16847,79,3,1
7521,97,58,0
6988,76,54,0
16469,85,0,1
23382,86,54,1
7413,117,57,0
16600,88,1,1
16600,88,1,1
17080,56,5,1
16755,115,2,1
16836,68,3,1
16891,123,3,1
19703,119,25,1
7015,103,54,0
17077,53,5,1
16882,114,3,1
6706,50,52,0
6836,52,53,0
18809,121,18,1
7384,88,57,0
17209,57,6,1
6892,108,53,0
16880,112,3,1
16954,58,4,1
18872,56,19,1
18872,56,19,1
16861,93,3,1
19633,49,25,1
16607,95,1,1
16866,98,3,1
18045,125,12,1
23932,124,58,1
16492,108,0,1
1528,120,11,0
7000,88,54,0
7002,90,54,0
16889,121,3,1
7383,87,57,0
23930,122,58,1
16464,80,0,1
16495,111,0,1
16446,62,0,1
7518,94,58,0
18763,75,18,1
7412,116,57,0
16888,120,3,1
18681,121,17,1
7227,59,56,0
7135,95,55,0
21423,47,39,1
1273,121,9,0
6468,68,50,0
16846,78,3,1
19011,67,20,1
16703,63,2,1
7257,89,56,0
1655,119,12,0
17900,108,11,1
22062,46,44,1
16449,65,0,1
18549,117,16,1
6585,57,51,0
16744,104,2,1
6855,71,53,0
23648,96,56,1
6848,64,53,0
18682,122,17,1
7676,124,59,0
24012,76,59,1
7224,56,56,0
7666,114,59,0
16858,90,3,1
16826,58,3,1
16598,86,1,1
7223,55,56,0
23926,118,58,1
18890,74,19,1
6705,49,52,0
23658,106,56,1
16763,123,2,1
25282,66,69,1
7014,102,54,0
16762,122,2,1
16758,118,2,1
7107,67,55,0
23360,64,54,1
7402,106,57,0
18890,74,19,1
7157,117,55,0
23489,65,55,1
23648,96,56,1
23737,57,57,1
16595,83,1,1
7388,92,57,0
20144,48,29,1
19197,125,21,1
19170,98,21,1
19163,91,21,1
16594,82,1,1
18937,121,19,1
2530,98,19,0
20656,48,33,1
21039,47,36,1
16879,111,3,1
16885,117,3,1
22876,92,50,1
18868,52,19,1
22972,60,51,1
19122,50,21,1
18098,50,13,1
16976,80,4,1
21167,47,37,1
16633,121,1,1
23654,102,56,1
7253,85,56,0
7548,124,58,0
7232,64,56,0
17789,125,10,1
17081,57,5,1
6969,57,54,0
16604,92,1,1
16602,90,1,1
6846,62,53,0
23356,60,54,1
6319,47,49,0
16870,102,3,1
23798,118,57,1
23774,94,57,1
16821,53,3,1
6723,67,52,0
17080,56,5,1
16571,59,1,1
22446,46,47,1
16606,94,1,1
16839,71,3,1
1911,119,14,0
21551,47,40,1
18809,121,18,1
17014,118,4,1
17205,53,6,1
6852,68,53,0
20849,113,34,1
23092,52,52,1
6986,74,54,0
23291,123,53,1
16706,66,2,1
29130,74,99,1
635,123,4,0
23889,81,58,1
7245,77,56,0
16746,106,2,1
16953,57,4,1
7099,59,55,0
6865,81,53,0
7513,89,58,0
16699,59,2,1
17131,107,5,1
16698,58,2,1
6868,84,53,0
7100,60,55,0
7280,112,56,0
16949,53,4,1
16839,71,3,1
16701,61,2,1
16740,100,2,1
17012,116,4,1
7262,94,56,0
7529,105,58,0
16881,113,3,1
16611,99,1,1
16827,59,3,1
7001,89,54,0
16630,118,1,1
4813,77,37,0
16481,97,0,1
6607,79,51,0
23662,110,56,1
22594,66,48,1
16893,125,3,1
6874,90,53,0
7392,96,57,0
7364,68,57,0
16761,121,2,1
7238,70,56,0
6854,70,53,0
1145,121,8,0
7004,92,54,0
7127,87,55,0
16850,82,3,1
7379,83,57,0
23769,89,57,1
7524,100,58,0
16823,55,3,1
16834,66,3,1
16563,51,1,1
16744,104,2,1
20272,48,30,1
7522,98,58,0
7246,78,56,0
21423,47,39,1
21934,46,43,1
7541,117,58,0
16820,52,3,1
6581,53,51,0
16713,73,2,1
7144,104,55,0
16710,70,2,1
7155,115,55,0
7239,71,56,0
7026,114,54,0
16986,90,4,1
21679,47,41,1
16826,58,3,1
7671,119,59,0
22062,46,44,1
7521,97,58,0
16858,90,3,1
7538,114,58,0
22722,66,49,1
6713,57,52,0
18936,120,19,1
17008,112,4,1
17001,105,4,1
6985,73,54,0
16833,65,3,1
7660,108,59,0
6469,69,50,0
23889,81,58,1
29282,98,100,1
16845,77,3,1
17260,108,6,1
19197,125,21,1
6836,52,53,0
7420,124,57,0
24023,87,59,1
632,120,4,0
16869,101,3,1
7384,88,57,0
23413,117,54,1
7393,97,57,0
6706,50,52,0
7259,91,56,0
1018,122,7,0
16859,91,3,1
7251,83,56,0
16841,73,3,1
6840,56,53,0
7133,93,55,0
7226,58,56,0
20144,48,29,1
16596,84,1,1
7227,59,56,0
16633,121,1,1
7000,88,54,0
16976,80,4,1
7224,56,56,0
23516,92,55,1
21039,47,36,1
7361,65,57,0
7007,95,54,0
16952,56,4,1
18811,123,18,1
21167,47,37,1
7145,105,55,0
20656,48,33,1
17332,52,7,1
18809,121,18,1
16730,90,2,1
7503,79,58,0
6725,69,52,0
16566,54,1,1
16872,104,3,1
7412,116,57,0
6342,70,49,0
7154,114,55,0
16955,59,4,1
16851,83,3,1
16828,60,3,1
7258,90,56,0
17264,112,6,1
1788,124,13,0
18680,120,17,1
17123,99,5,1
17099,75,5,1
18939,123,19,1
7676,124,59,0
16754,114,2,1
17205,53,6,1
17373,93,7,1
23517,93,55,1
24008,72,59,1
6995,83,54,0
7272,104,56,0
18939,123,19,1
16595,83,1,1
16881,113,3,1
764,124,5,0
6848,64,53,0
16620,108,1,1
16591,79,1,1
16760,120,2,1
6983,71,54,0
16836,68,3,1
7273,105,56,0
19005,61,20,1
19196,124,21,1
6734,78,52,0
6602,74,51,0
7110,70,55,0
16856,88,3,1
6446,46,50,0
17888,96,11,1
6835,51,53,0
7536,112,58,0
7229,61,56,0
16853,85,3,1
7107,67,55,0
18552,120,16,1
17384,104,7,1
19017,73,20,1
17006,110,4,1
563,51,4,0
16630,118,1,1
7670,118,59,0
16981,85,4,1
16721,81,2,1
16883,115,3,1
7526,102,58,0
16850,82,3,1
5977,89,46,0
763,123,5,0
16982,86,4,1
24185,121,60,1
24159,95,60,1
23643,91,56,1
17084,60,5,1
16763,123,2,1
16629,117,1,1
23523,99,55,1
16616,104,1,1
6587,59,51,0
6349,77,49,0
16864,96,3,1
23165,125,52,1
16577,65,1,1
16841,73,3,1
16717,77,2,1
16714,74,2,1
7089,49,55,0
16960,64,4,1
23909,101,58,1
6394,122,49,0
7368,72,57,0
16753,113,2,1
16973,77,4,1
6986,74,54,0
7230,62,56,0
17095,71,5,1
6584,56,51,0
6745,89,52,0
16974,78,4,1
6961,49,54,0
17078,54,5,1
16852,84,3,1
6575,47,51,0
7099,59,55,0
19193,121,21,1
16757,117,2,1
6833,49,53,0
1146,122,8,0
7661,109,59,0
17015,119,4,1
6856,72,53,0
7381,85,57,0
18938,122,19,1
17989,69,12,1
7543,119,58,0
17277,125,6,1
23399,103,54,1
7125,85,55,0
17115,91,5,1
22062,46,44,1
7497,73,58,0
16732,92,2,1
18795,107,18,1
23745,65,57,1
16871,103,3,1
6703,47,52,0
16702,62,2,1
6717,61,52,0
16829,61,3,1
7644,92,59,0
5950,62,46,0
23239,71,53,1
17209,57,6,1
23801,121,57,1
17523,115,8,1
16716,76,2,1
16874,106,3,1
7241,73,56,0
6962,50,54,0
16702,62,2,1
24030,94,59,1
7255,87,56,0
23896,88,58,1
7665,113,59,0
16855,87,3,1
7261,93,56,0
17114,90,5,1
16998,102,4,1
6992,80,54,0
7233,65,56,0
6990,78,54,0
7134,94,55,0
16868,100,3,1
16827,59,3,1
17096,72,5,1
16761,121,2,1
22574,46,48,1
16576,64,1,1
16602,90,1,1
21551,47,40,1
17971,51,12,1
17014,118,4,1
17020,124,4,1
7268,100,56,0
17400,120,7,1
6867,83,53,0
16890,122,3,1
16720,80,2,1
7264,96,56,0
16610,98,1,1
17137,113,5,1
7401,105,57,0
16635,123,1,1
6968,56,54,0
7375,79,57,0
6864,80,53,0
7274,106,56,0
20528,48,32,1
16992,96,4,1
16963,67,4,1
16593,81,1,1
23799,119,57,1
23753,73,57,1
18808,120,18,1
7103,63,55,0
1018,122,7,0
21952,64,43,1
17112,88,5,1
23404,108,54,1
6589,61,51,0
16889,121,3,1
19634,50,25,1
6606,78,51,0
16969,73,4,1
7792,112,60,0
24142,78,60,1
16876,108,3,1
16853,85,3,1
20145,49,29,1
16574,62,1,1
16721,81,2,1
17096,72,5,1
7227,59,56,0
16763,123,2,1
16883,115,3,1
19065,121,20,1
17088,64,5,1
17084,60,5,1
7490,66,58,0
16616,104,1,1
18288,112,14,1
17117,93,5,1
17208,56,6,1
7112,72,55,0
6724,68,52,0
7506,82,58,0
6981,69,54,0
7259,91,56,0
7652,100,59,0
18880,64,19,1
16586,74,1,1
16617,105,1,1
18354,50,15,1
6994,82,54,0
17236,84,6,1
17097,73,5,1
6960,48,54,0
7393,97,57,0
16994,98,4,1
16962,66,4,1
16878,110,3,1
18272,96,14,1
17112,88,5,1
16959,63,4,1
7791,111,60,0
7225,57,56,0
23861,53,58,1
18681,121,17,1
18617,57,17,1
16629,117,1,1
7516,92,58,0
6853,69,53,0
16743,103,2,1
17594,58,9,1
7232,64,56,0
6611,83,51,0
23245,77,53,1
6993,81,54,0
19378,50,23,1
23252,84,53,1
6861,77,53,0
6320,48,49,0
7388,92,57,0
16618,106,1,1
6591,63,51,0
7796,116,60,0
21423,47,39,1
6871,87,53,0
6971,59,54,0
21679,47,41,1
7258,90,56,0
24137,73,60,1
16727,87,2,1
7501,77,58,0
16761,121,2,1
23677,125,56,1
16990,94,4,1
23121,81,52,1
16985,89,4,1
12506,90,97,0
23504,80,55,1
16829,61,3,1
6831,47,53,0
17133,109,5,1
6978,66,54,0
764,124,5,0
24030,94,59,1
16998,102,4,1
18129,81,13,1
6733,77,52,0
23276,108,53,1
23893,85,58,1
7257,89,56,0
16881,113,3,1
7536,112,58,0
16875,107,3,1
1983,63,15,0
7402,106,57,0
16869,101,3,1
18109,61,13,1
7354,58,57,0
7142,102,55,0
18807,119,18,1
16760,120,2,1
17119,95,5,1
17119,95,5,1
7230,62,56,0
7396,100,57,0
20912,48,35,1
7229,61,56,0
7144,104,55,0
7012,100,54,0
16957,61,4,1
7363,67,57,0
16888,120,3,1
17094,70,5,1
7515,91,58,0
19196,124,21,1
7634,82,59,0
16610,98,1,1
7529,105,58,0
7139,99,55,0
22574,46,48,1
16601,89,1,1
16722,82,2,1
7351,55,57,0
18881,65,19,1
16840,72,3,1
2682,122,20,0
7665,113,59,0
17082,58,5,1
7352,56,57,0
7000,88,54,0
16877,109,3,1
17009,113,4,1
16611,99,1,1
16761,121,2,1
7632,80,59,0
17121,97,5,1
16731,91,2,1
16869,101,3,1
16887,119,3,1
6848,64,53,0
16859,91,3,1
23498,74,55,1
17235,83,6,1
21296,48,38,1
16988,92,4,1
16750,110,2,1
17147,123,5,1
7479,55,58,0
16853,85,3,1
22319,47,46,1
16850,82,3,1
16852,84,3,1
18419,115,15,1
16616,104,1,1
24312,120,61,1
16706,66,2,1
7776,96,60,0
6843,59,53,0
7669,117,59,0
18226,50,14,1
7241,73,56,0
6873,89,53,0
17220,68,6,1
16958,62,4,1
7381,85,57,0
16738,98,2,1
7660,108,59,0
7522,98,58,0
6703,47,52,0
16713,73,2,1
6586,58,51,0
7365,69,57,0
16993,97,4,1
17128,104,5,1
23885,77,58,1
7795,115,60,0
19197,125,21,1
19889,49,27,1
20401,49,31,1
17112,88,5,1
16870,102,3,1
16757,117,2,1
16722,82,2,1
17003,107,4,1
16998,102,4,1
16959,63,4,1
17130,106,5,1
18933,117,19,1
17220,68,6,1
17248,96,6,1
17114,90,5,1
16852,84,3,1
16852,84,3,1
16951,55,4,1
7794,114,60,0
17209,57,6,1
7376,80,57,0
6460,60,50,0
7103,63,55,0
17971,51,12,1
16977,81,4,1
17106,82,5,1
23260,92,53,1
6973,61,54,0
16576,64,1,1
5858,98,45,0
19633,49,25,1
17145,121,5,1
21424,48,39,1
7102,62,55,0
17233,81,6,1
23984,48,59,1
16628,116,1,1
17224,72,6,1
7643,91,59,0
7791,111,60,0
17230,78,6,1
7622,70,59,0
16725,85,2,1
22063,47,44,1
7668,116,59,0
16854,86,3,1
23921,113,58,1
16749,109,2,1
6856,72,53,0
24170,106,60,1
17087,63,5,1
24134,70,60,1
17109,85,5,1
7506,82,58,0
17388,108,7,1
7624,72,59,0
17240,88,6,1
16621,109,1,1
6080,64,47,0
6837,53,53,0
18808,120,18,1
17211,59,6,1
17016,120,4,1
17115,91,5,1
7652,100,59,0
16976,80,4,1
16994,98,4,1
17094,70,5,1
7378,82,57,0
19067,123,20,1
7392,96,57,0
23762,82,57,1
16843,75,3,1
17011,115,4,1
7487,63,58,0
16695,55,2,1
16856,88,3,1
17379,99,7,1
16715,75,2,1
7219,51,56,0
6862,78,53,0
7268,100,56,0
16888,120,3,1
23905,97,58,1
6959,47,54,0
16856,88,3,1
17137,113,5,1
17215,63,6,1
22574,46,48,1
7657,105,59,0
7234,66,56,0
24054,118,59,1
18748,60,18,1
6860,76,53,0
16633,121,1,1
20400,48,31,1
16601,89,1,1
7486,62,58,0
6840,56,53,0
7928,120,61,0
7636,84,59,0
7618,66,59,0
16844,76,3,1
7416,120,57,0
16978,82,4,1
632,120,4,0
16960,64,4,1
16838,70,3,1
16622,110,1,1
23759,79,57,1
17089,65,5,1
17228,76,6,1
17123,99,5,1
16714,74,2,1
7105,65,55,0
7500,76,58,0
6842,58,53,0
